@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 208\nSize of the tree: 415\n','Number of leaves: 203\nSize of the tree: 405\n','Number of leaves: 194\nSize of the tree: 387\n','Number of leaves: 221\nSize of the tree: 441\n','Number of leaves: 215\nSize of the tree: 429\n','Number of leaves: 204\nSize of the tree: 407\n','Number of leaves: 212\nSize of the tree: 423\n','Number of leaves: 224\nSize of the tree: 447\n','Number of leaves: 217\nSize of the tree: 433\n','Number of leaves: 214\nSize of the tree: 427\n','Number of leaves: 207\nSize of the tree: 413\n','Number of leaves: 218\nSize of the tree: 435\n','Number of leaves: 210\nSize of the tree: 419\n','Number of leaves: 193\nSize of the tree: 385\n','Number of leaves: 206\nSize of the tree: 411\n','Number of leaves: 201\nSize of the tree: 401\n','Number of leaves: 205\nSize of the tree: 409\n','Number of leaves: 197\nSize of the tree: 393\n','Number of leaves: 209\nSize of the tree: 417\n','Number of leaves: 202\nSize of the tree: 403\n','Number of leaves: 189\nSize of the tree: 377\n','Number of leaves: 196\nSize of the tree: 391\n','Number of leaves: 191\nSize of the tree: 381\n','Number of leaves: 198\nSize of the tree: 395\n','Number of leaves: 200\nSize of the tree: 399\n','Number of leaves: 211\nSize of the tree: 421\n','Number of leaves: 199\nSize of the tree: 397\n','Number of leaves: 219\nSize of the tree: 437\n','Number of leaves: 223\nSize of the tree: 445\n','Number of leaves: 226\nSize of the tree: 451\n','Number of leaves: 237\nSize of the tree: 473\n','Number of leaves: 236\nSize of the tree: 471\n','Number of leaves: 247\nSize of the tree: 493\n','Number of leaves: 234\nSize of the tree: 467\n','Number of leaves: 227\nSize of the tree: 453\n','Number of leaves: 242\nSize of the tree: 483\n','Number of leaves: 233\nSize of the tree: 465\n','Number of leaves: 238\nSize of the tree: 475\n','Number of leaves: 222\nSize of the tree: 443\n','Number of leaves: 220\nSize of the tree: 439\n','Number of leaves: 231\nSize of the tree: 461\n','Number of leaves: 213\nSize of the tree: 425\n','Number of leaves: 232\nSize of the tree: 463\n','Number of leaves: 239\nSize of the tree: 477\n','Number of leaves: 230\nSize of the tree: 459\n','Number of leaves: 243\nSize of the tree: 485\n','Number of leaves: 228\nSize of the tree: 455\n','Number of leaves: 229\nSize of the tree: 457\n','Number of leaves: 235\nSize of the tree: 469\n','Number of leaves: 249\nSize of the tree: 497\n','Number of leaves: 241\nSize of the tree: 481\n','Number of leaves: 225\nSize of the tree: 449\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',7,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2116,5058,562,505,57,0,89.857651,10.142349,0,0.887307,0.022747,0.139249,12.637594,46.416464,1866.896085,45211.184636,-43344.288551,3.321879,80.446948,-77.125069,1660.495223,2.954618,88.94417,0.981818,54,0.001972,1,0.998028,506,0.018182,1,0.981818,0.981818,0.981818,0.979846,0.989403,0.965746,0.898577,0.011287,0.988713,0.101423,0.900168,0.898577,0.898738,0.887843,0.951513,0.840535,0.898914,0.898577,0.263,0.001,0.265625,0,265.625,0,141818,2781410,313106,90.213523,10.551601,'Number of leaves: 199\nSize of the tree: 397\n',397,199,199
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',7,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2116,5058,562,507,55,0,90.213523,9.786477,0,0.89126,0.022553,0.137172,12.529477,45.724197,1866.896085,44125.074805,-42258.17872,3.321879,78.514368,-75.192489,1664.551928,2.961836,89.161467,0.963636,53,0.003945,2,0.996055,505,0.036364,2,0.963636,0.963636,0.963636,0.959692,0.980545,0.94935,0.902135,0.010894,0.989106,0.097865,0.903428,0.902135,0.901506,0.891417,0.950993,0.842031,0.901637,0.902135,0.301,0,0.28125,0,281.25,0,136346,2781410,313106,90.925267,10.747331,'Number of leaves: 191\nSize of the tree: 381\n',381,191,191
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',7,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2116,5058,562,506,56,0,90.035587,9.964413,0,0.889285,0.022384,0.138825,12.435943,46.27515,1866.889538,52682.693832,-50815.804294,3.321868,93.741448,-90.419581,1662.372929,2.957959,89.045061,0.946429,53,0.003953,2,0.996047,504,0.053571,3,0.963636,0.946429,0.954955,0.950067,0.97115,0.91865,0.900356,0.01104,0.98896,0.099644,0.9005,0.900356,0.900061,0.889238,0.941685,0.829656,0.899925,0.900356,0.306,0.002,0.28125,0,281.25,0,145238,2781410,313106,90.213523,10.69395,'Number of leaves: 204\nSize of the tree: 407\n',407,204,204
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',7,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2116,5058,562,513,49,0,91.281139,8.718861,0,0.903116,0.019458,0.127524,10.81001,42.508466,1866.857382,44077.413659,-42210.556277,3.32181,78.429562,-75.107751,1692.244199,3.011111,90.646678,1,56,0.005929,3,0.994071,503,0,0,0.949153,1,0.973913,0.971352,1,1,0.912811,0.009744,0.990256,0.087189,0.913071,0.912811,0.912244,0.902961,0.953786,0.86214,0.91244,0.912811,0.28,0,0.265625,0,265.625,0,147974,2781410,313106,91.992883,10.836299,'Number of leaves: 208\nSize of the tree: 415\n',415,208,208
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',7,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2116,5058,562,508,54,0,90.391459,9.608541,0,0.893235,0.021426,0.135914,11.903447,45.304893,1866.866963,47319.720269,-45452.853306,3.321827,84.198791,-80.876963,1670.799813,2.972953,89.49753,1,56,0.003953,2,0.996047,504,0,0,0.965517,1,0.982456,0.980664,0.998994,0.982148,0.903915,0.010677,0.989323,0.096085,0.905094,0.903915,0.903588,0.893485,0.948917,0.838841,0.903548,0.903915,0.268,0,0.265625,0,265.625,0,154814,2781410,313106,91.281139,10.747331,'Number of leaves: 218\nSize of the tree: 435\n',435,218,218
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',7,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2116,5058,562,519,43,0,92.348754,7.651246,0,0.914983,0.016329,0.115225,9.071865,38.408507,1866.866963,33340.38118,-31473.514217,3.321827,59.324522,-56.002694,1722.712129,3.065324,92.278248,1,56,0.003953,2,0.996047,504,0,0,0.965517,1,0.982456,0.980664,0.997988,0.964923,0.923488,0.008531,0.991469,0.076512,0.925919,0.923488,0.923965,0.915895,0.967306,0.900395,0.924117,0.923488,0.31,0,0.296875,0,296.875,0,154814,2781410,313106,94.128114,10.818505,'Number of leaves: 218\nSize of the tree: 435\n',435,218,218
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',7,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2116,5058,562,503,59,0,89.501779,10.498221,0,0.883351,0.022614,0.141238,12.563775,47.079799,1866.864031,49483.891749,-47617.027718,3.321822,88.049629,-84.727807,1658.982207,2.951926,88.864651,0.963636,53,0.003945,2,0.996055,505,0.036364,2,0.963636,0.963636,0.963636,0.959692,0.978895,0.932154,0.895018,0.01167,0.98833,0.104982,0.895742,0.895018,0.894925,0.88354,0.948045,0.826469,0.894943,0.895018,0.266,0,0.28125,0,281.25,0,150710,2781410,313106,90.391459,10.907473,'Number of leaves: 212\nSize of the tree: 423\n',423,212,212
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',7,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2116,5058,562,499,63,0,88.790036,11.209964,0,0.875442,0.023999,0.140209,13.332793,46.736604,1866.864031,47358.105431,-45491.2414,3.321822,84.267092,-80.945269,1654.252398,2.94351,88.611295,0.963636,53,0.00789,4,0.99211,503,0.036364,2,0.929825,0.963636,0.946429,0.940687,0.984042,0.912546,0.8879,0.012473,0.987527,0.1121,0.888303,0.8879,0.887353,0.875354,0.946926,0.826269,0.887451,0.8879,0.257,0.001,0.265625,0,265.625,0,145922,2781410,313106,90.391459,10.782918,'Number of leaves: 205\nSize of the tree: 409\n',409,205,205
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',8,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2116,5058,562,509,53,0,90.569395,9.430605,0,0.895213,0.021522,0.13429,11.956736,44.763687,1866.864031,49453.553293,-47586.689262,3.321822,87.995646,-84.673824,1673.445474,2.977661,89.639387,0.981818,54,0.001972,1,0.998028,506,0.018182,1,0.981818,0.981818,0.981818,0.979846,0.990658,0.98293,0.905694,0.0105,0.9895,0.094306,0.907407,0.905694,0.905697,0.895729,0.948731,0.840257,0.905818,0.905694,0.284,0,0.28125,0,281.25,0,149342,2781410,313106,91.103203,10.907473,'Number of leaves: 210\nSize of the tree: 419\n',419,210,210
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',8,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2116,5058,562,518,44,0,92.170819,7.829181,0,0.913006,0.017773,0.119645,9.873817,39.882124,1866.864031,40854.869508,-38988.005477,3.321822,72.695497,-69.373675,1708.149232,3.039411,91.49832,0.981818,54,0.005917,3,0.994083,504,0.018182,1,0.947368,0.981818,0.964286,0.960523,0.996468,0.942464,0.921708,0.008735,0.991265,0.078292,0.922739,0.921708,0.921467,0.913213,0.958443,0.875974,0.921659,0.921708,0.253,0,0.25,0,250,0,141134,2781410,313106,92.52669,10.88968,'Number of leaves: 198\nSize of the tree: 395\n',395,198,198
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',8,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2116,5058,562,515,47,0,91.637011,8.362989,0,0.907074,0.017868,0.124646,9.926731,41.549032,1866.864031,36574.487493,-34707.623462,3.321822,65.079159,-61.757337,1703.228818,3.030656,91.234755,1,55,0.00789,4,0.99211,503,0,0,0.932203,1,0.964912,0.961691,0.996055,0.932203,0.91637,0.009287,0.990713,0.08363,0.917336,0.91637,0.915794,0.907185,0.963376,0.879875,0.915607,0.91637,0.254,0,0.265625,0,265.625,0,148658,2781410,313106,93.594306,10.854093,'Number of leaves: 209\nSize of the tree: 417\n',417,209,209
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',8,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2116,5058,562,521,41,0,92.704626,7.295374,0,0.918936,0.016801,0.114922,9.333826,38.307791,1866.828761,32279.215577,-30412.386816,3.321759,57.436327,-54.114567,1721.47386,3.063121,92.213806,1,55,0.005917,3,0.994083,504,0,0,0.948276,1,0.973451,0.970909,0.999014,0.982143,0.927046,0.008113,0.991887,0.072954,0.92836,0.927046,0.926846,0.919281,0.965344,0.893976,0.92675,0.927046,0.269,0,0.25,0,250,0,146606,2781410,313106,93.772242,10.782918,'Number of leaves: 206\nSize of the tree: 411\n',411,206,206
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',8,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2116,5058,562,509,53,0,90.569395,9.430605,0,0.895209,0.020492,0.132779,11.384407,44.260373,1866.828761,46234.233804,-44367.405043,3.321759,82.26732,-78.945561,1681.830236,2.99258,90.090225,1,55,0.009862,5,0.990138,502,0,0,0.916667,1,0.956522,0.952694,0.996055,0.932203,0.905694,0.010524,0.989476,0.094306,0.907919,0.905694,0.905866,0.895941,0.950992,0.839891,0.906046,0.905694,0.279,0,0.265625,0,265.625,0,150710,2781410,313106,91.459075,10.640569,'Number of leaves: 212\nSize of the tree: 423\n',423,212,212
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',8,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2116,5058,562,517,45,0,91.992883,8.007117,0,0.911031,0.017686,0.118854,9.825802,39.618257,1866.905681,31219.522199,-29352.616518,3.321896,55.550751,-52.228855,1711.199366,3.044839,91.659658,0.964286,54,0.005929,3,0.994071,503,0.035714,2,0.947368,0.964286,0.955752,0.950853,0.98996,0.965466,0.919929,0.00892,0.99108,0.080071,0.920669,0.919929,0.91972,0.911162,0.96732,0.899784,0.919887,0.919929,0.259,0,0.25,0.015625,250,15.625,145238,2781410,313106,93.950178,10.925267,'Number of leaves: 204\nSize of the tree: 407\n',407,204,204
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',8,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2116,5058,562,512,50,0,91.103203,8.896797,0,0.901145,0.019567,0.130837,10.870803,43.612412,1866.92774,41952.789001,-40085.861261,3.321935,74.649091,-71.327155,1688.163341,3.003849,90.424675,0.946429,53,0.003953,2,0.996047,504,0.053571,3,0.963636,0.946429,0.954955,0.950067,0.970303,0.917351,0.911032,0.009897,0.990103,0.088968,0.91192,0.911032,0.911165,0.901464,0.954831,0.853933,0.911212,0.911032,0.27,0,0.265625,0,265.625,0,150710,2781410,313106,91.637011,10.338078,'Number of leaves: 212\nSize of the tree: 423\n',423,212,212
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',8,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2116,5058,562,521,41,0,92.704626,7.295374,0,0.918941,0.016316,0.117066,9.064619,39.021872,1866.92774,33349.069705,-31482.141965,3.321935,59.339982,-56.018046,1721.358572,3.062916,92.202742,0.982143,55,0.003953,2,0.996047,504,0.017857,1,0.964912,0.982143,0.973451,0.970531,0.98883,0.949461,0.927046,0.008113,0.991887,0.072954,0.927391,0.927046,0.92697,0.919001,0.963548,0.879155,0.927122,0.927046,0.272,0,0.265625,0,265.625,0,141134,2781410,313106,93.594306,10.427046,'Number of leaves: 198\nSize of the tree: 395\n',395,198,198
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',8,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2116,5058,562,510,52,0,90.747331,9.252669,0,0.89719,0.020043,0.131201,11.135323,43.733818,1866.908866,39827.896657,-37960.987791,3.321902,70.868144,-67.546242,1684.551549,2.997423,90.232125,0.964286,54,0.003953,2,0.996047,504,0.035714,2,0.964286,0.964286,0.964286,0.960333,0.979249,0.925115,0.907473,0.010311,0.989689,0.092527,0.907985,0.907473,0.907456,0.89732,0.957782,0.861247,0.907633,0.907473,0.302,0,0.296875,0,296.875,0,141134,2781410,313106,91.814947,10.622776,'Number of leaves: 198\nSize of the tree: 395\n',395,198,198
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',8,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2116,5058,562,501,61,0,89.145907,10.854093,0,0.879387,0.023403,0.141157,13.001685,47.052785,1866.83506,54824.402461,-52957.567401,3.321771,97.552318,-94.230547,1652.747912,2.940833,88.53208,0.981818,54,0.001972,1,0.998028,506,0.018182,1,0.981818,0.981818,0.981818,0.979846,0.990891,0.983598,0.891459,0.012154,0.987846,0.108541,0.895223,0.891459,0.891567,0.880542,0.942586,0.838821,0.891924,0.891459,0.271,0,0.28125,0,281.25,0,143186,2781410,313106,90.035587,10.818505,'Number of leaves: 201\nSize of the tree: 401\n',401,201,201
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',9,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2116,5058,562,513,49,0,91.281139,8.718861,0,0.903121,0.01889,0.126283,10.494795,42.094651,1866.896085,37647.832019,-35780.935934,3.321879,66.989025,-63.667146,1698.060169,3.021459,90.95633,0.928571,52,0.001976,1,0.998024,505,0.071429,4,0.981132,0.928571,0.954128,0.949648,0.964039,0.935352,0.912811,0.009669,0.990331,0.087189,0.913055,0.912811,0.912372,0.903065,0.961358,0.868372,0.912126,0.912811,0.4,0,0.390625,0,390.625,0,147974,2781410,313106,93.060498,10.604982,'Number of leaves: 208\nSize of the tree: 415\n',415,208,208
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',9,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2116,5058,562,506,56,0,90.035587,9.964413,0,0.889289,0.021507,0.135237,11.948407,45.079332,1866.896085,47319.883419,-45452.987334,3.321879,84.199081,-80.877202,1670.782418,2.972922,89.495202,0.964286,54,0.007905,4,0.992095,502,0.035714,2,0.931034,0.964286,0.947368,0.941609,0.981155,0.967844,0.900356,0.01102,0.98898,0.099644,0.900917,0.900356,0.899677,0.889235,0.950383,0.845534,0.899513,0.900356,0.269,0,0.265625,0,265.625,0,147290,2781410,313106,91.103203,10.782918,'Number of leaves: 207\nSize of the tree: 413\n',413,207,207
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',9,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2116,5058,562,510,52,0,90.747331,9.252669,0,0.897191,0.019872,0.131105,11.039909,43.701935,1866.889421,46234.876648,-44367.987226,3.321867,82.268464,-78.946596,1682.888998,2.994464,90.144011,0.982143,55,0.001976,1,0.998024,505,0.017857,1,0.982143,0.982143,0.982143,0.980167,0.998465,0.976099,0.907473,0.010311,0.989689,0.092527,0.908234,0.907473,0.90741,0.897372,0.952707,0.856628,0.907666,0.907473,0.256,0,0.25,0.015625,250,15.625,148658,2781410,313106,91.459075,10.569395,'Number of leaves: 209\nSize of the tree: 417\n',417,209,209
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',9,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2116,5058,562,511,51,0,90.925267,9.074733,0,0.899165,0.020114,0.131116,11.174416,43.705787,1866.847669,40883.687795,-39016.840125,3.321793,72.746775,-69.424982,1684.076102,2.996577,90.209615,1,55,0.001972,1,0.998028,506,0,0,0.982143,1,0.990991,0.990053,0.998081,0.969179,0.909253,0.010137,0.989863,0.090747,0.910081,0.909253,0.90872,0.899185,0.954506,0.853011,0.909062,0.909253,0.272,0,0.265625,0,265.625,0,145238,2781410,313106,91.637011,10.44484,'Number of leaves: 204\nSize of the tree: 407\n',407,204,204
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',9,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2116,5058,562,508,54,0,90.391459,9.608541,0,0.893239,0.020658,0.132646,11.476899,44.215818,1866.831946,39835.760547,-37968.928601,3.321765,70.882136,-67.560371,1680.243924,2.989758,90.005098,1,55,0.003945,2,0.996055,505,0,0,0.964912,1,0.982143,0.98036,0.999014,0.982143,0.903915,0.010646,0.989354,0.096085,0.904127,0.903915,0.903609,0.893202,0.957805,0.864714,0.903521,0.903915,0.291,0,0.28125,0,281.25,0,152762,2781410,313106,91.637011,10.747331,'Number of leaves: 215\nSize of the tree: 429\n',429,215,215
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',9,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2116,5058,562,502,60,0,89.323843,10.676157,0,0.881363,0.023492,0.137514,13.051112,45.838499,1866.870264,48409.055529,-46542.185265,3.321833,86.137109,-82.815276,1658.680358,2.951389,88.848186,0.927273,51,0.001972,1,0.998028,506,0.072727,4,0.980769,0.927273,0.953271,0.948814,0.961574,0.916558,0.893238,0.011945,0.988055,0.106762,0.898451,0.893238,0.893723,0.883152,0.94661,0.845298,0.893942,0.893238,0.237,0,0.234375,0.015625,234.375,15.625,137714,2781410,313106,90.925267,11.067616,'Number of leaves: 193\nSize of the tree: 385\n',385,193,193
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',9,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2116,5058,562,505,57,0,89.857651,10.142349,0,0.887309,0.022297,0.13918,12.387341,46.393405,1866.902349,51614.55204,-49747.64969,3.32189,91.84084,-88.51895,1662.861045,2.958827,89.070596,0.963636,53,0.009862,5,0.990138,502,0.036364,2,0.913793,0.963636,0.938053,0.93154,0.977802,0.932154,0.898577,0.011268,0.988732,0.101423,0.899865,0.898577,0.898621,0.887711,0.945785,0.838407,0.898715,0.898577,0.238,0,0.25,0,250,0,141818,2781410,313106,90.213523,10.569395,'Number of leaves: 199\nSize of the tree: 397\n',397,199,199
